1,90.0,8.980147323533494
1,92.0,8.980582659126766
1,94.0,8.98101170462678
1,96.0,8.981434090050842
1,98.0,8.981849500699584
1,100.0,8.982257671696324
1,102.0,8.9826583830322
1,104.0,8.983051455070395
1,106.0,8.983436744467456
1,108.0,8.983814140473742
1,110.0,8.984183561578435
2,90.0,8.977167152897065
2,92.0,8.978158243439553
2,94.0,8.979134105255365
2,96.0,8.980093964225306
2,98.0,8.981037168220995
2,100.0,8.981963174821848
2,102.0,8.98287154018868
2,104.0,8.983761908986674
2,106.0,8.984634005258764
2,108.0,8.985487624161449
2,110.0,8.986322624481476
3,90.0,8.97277728964875
3,92.0,8.974417879329529
3,94.0,8.97603858481036
3,96.0,8.977637815256225
3,98.0,8.97921419324388
3,100.0,8.980766534529884
3,102.0,8.982293829633221
3,104.0,8.983795227071822
3,106.0,8.985270018107329
3,108.0,8.986717622863459
3,110.0,8.988137577695653
