1,50.0,72.05349457797638
1,51.0,67.04523921088185
1,52.0,62.31525977470096
1,53.0,57.84897885245232
1,54.0,53.6327940706459
1,55.0,49.65399756283614
1,56.0,45.90070334995312
1,57.0,42.36178173722692
1,58.0,39.02679994343384
1,59.0,35.885968277396046
1,60.0,32.93009126201093
1,61.0,30.150523179418315
1,62.0,27.53912757448711
1,63.0,25.08824030857238
1,64.0,22.790635803258965
1,65.0,20.63949615518777
1,66.0,18.628382839205642
1,67.0,16.751210748688663
1,68.0,15.00222434946636
1,69.0,13.375975748059318
1,70.0,11.867304496243491
1,71.0,10.471318972733343
1,72.0,9.183379199302408
1,73.0,7.9990809633704885
1,74.0,6.914241131944209
1,75.0,5.9248840534144165
1,76.0,5.027228953801114
1,77.0,4.2176782432597975
1,78.0,3.4928066566542384
1,79.0,2.8493511592698724
1,80.0,2.2842015552439534
1,81.0,1.7943917420134312
1,82.0,1.3770915593172504
1,83.0,1.029599185908637
1,84.0,0.7493340413680016
1,85.0,0.5338301541230521
1,86.0,0.3807299602108287
1,87.0,0.28777850038363795
1,88.0,0.2528179859007196
1,89.0,0.27378270589997555
1,90.0,0.3486942514348357
1,91.0,0.4756570334341177
1,92.0,0.652854073561457
1,93.0,0.8785430487916983
1,94.0,1.1510525719581892
1,95.0,1.468778691977377
1,96.0,1.8301815987206282
1,97.0,2.233782518697126
1,98.0,2.6781607887301107
1,99.0,3.161951095806444
1,100.0,3.683840872219662
1,101.0,4.242567835813361
1,102.0,4.83691766606762
1,103.0,5.465721807237514
1,104.0,6.1278553905999615
1,105.0,6.822235268263512
1,106.0,7.547818151652791
1,107.0,8.303598848194497
1,108.0,9.088608590232752
1,109.0,9.901913450549273
1,110.0,10.742612839366984
1,111.0,11.609838077910808
1,112.0,12.502751044068646
1,113.0,13.42054288592135
1,114.0,14.362432799195176
1,115.0,15.327666864993489
1,116.0,16.315516944343244
1,117.0,17.325279626333895
1,118.0,18.356275226918115
1,119.0,19.40784683544007
1,120.0,20.47935940637558
1,121.0,21.570198893708493
1,122.0,22.679771425717718
1,123.0,23.807502517911644
1,124.0,24.952836322141593
1,125.0,26.115234909940227
1,126.0,27.294177588266166
1,127.0,28.489160246009078
1,128.0,29.699694729629528
1,129.0,30.925308246414943
1,130.0,32.16554279397815
1,131.0,33.41995461465581
1,132.0,34.688113673543285
1,133.0,35.9696031589699
1,134.0,37.264019004349166
1,135.0,38.57096943029569
1,136.0,39.89007450604822
1,137.0,41.22096572925079
1,138.0,42.56328562320573
1,139.0,43.91668735077042
1,140.0,45.28083434407063
1,141.0,46.65539994934193
1,142.0,48.0400670861286
1,143.0,49.434527920196615
1,144.0,50.83848354953716
1,145.0,52.25164370283596
1,146.0,53.67372644982947
1,147.0,55.10445792305677
1,148.0,56.54357205042311
1,149.0,57.99081029814943
1,150.0,59.44592142360489
2,50.0,42.76224729521891
2,51.0,40.360277321076865
2,52.0,38.03142012734497
2,53.0,35.776329379970775
2,54.0,33.59542244617114
2,55.0,31.48891123440353
2,56.0,29.456829153115905
2,57.0,27.499054706954666
2,58.0,25.615332174000287
2,59.0,23.805289744424954
2,60.0,22.06845544737007
2,61.0,20.4042711478005
2,62.0,18.812104856145197
2,63.0,17.291261561064857
2,64.0,15.840992767389253
2,65.0,14.460504897349892
2,66.0,13.148966692703652
2,67.0,11.905515737432324
2,68.0,10.729264205654545
2,69.0,9.619303926116118
2,70.0,8.574710843224238
2,71.0,7.594548944776761
2,72.0,6.677873717946568
2,73.0,5.823735187616876
2,74.0,5.031180584708636
2,75.0,4.299256686541412
2,76.0,3.627011866184148
2,77.0,3.0134978835321817
2,78.0,2.4577714471142826
2,79.0,1.9588955721901584
2,80.0,1.5159407577984894
2,81.0,1.1279860030163036
2,82.0,0.7941196801284605
2,83.0,0.513440280768009
2,84.0,0.2850570489845268
2,85.0,0.10809051392971014
2,86.0,-0.018327066763049515
2,87.0,-0.09505134277242178
2,88.0,-0.12292557739419863
2,89.0,-0.10278041618948919
2,90.0,-0.035433711080258945
2,91.0,0.07830960655519448
2,92.0,0.23765760935020808
2,93.0,0.44183141906614765
2,94.0,0.6900652178974269
2,95.0,0.9816062299669284
2,96.0,1.3157146765770449
2,97.0,1.6916637085596449
2,98.0,2.1087393185352994
2,99.0,2.5662402356665552
2,100.0,3.0634778052481124
2,101.0,3.599775855198459
2,102.0,4.174470551290142
2,103.0,4.786910242757585
2,104.0,5.436455299844965
2,105.0,6.122477944485581
2,106.0,6.844362075409663
2,107.0,7.6015030886646855
2,108.0,8.393307694517716
2,109.0,9.21919373156561
2,110.0,10.078589978811578
2,111.0,10.970935966337493
2,112.0,11.895681785199486
2,113.0,12.852287897030692
2,114.0,13.840224943860449
2,115.0,14.858973558470097
2,116.0,15.908024175756509
2,117.0,16.98687684532706
2,118.0,18.09504104561529
2,119.0,19.232035499808262
2,120.0,20.397387993745724
2,121.0,21.590635195954746
2,122.0,22.811322480029048
2,123.0,24.05900374943849
2,124.0,25.333241264903336
2,125.0,26.63360547440061
2,126.0,27.959674845880727
2,127.0,29.31103570281266
2,128.0,30.687282062484883
2,129.0,32.088015477218505
2,130.0,33.512844878454416
2,131.0,34.961386423703516
2,132.0,36.43326334646372
2,133.0,37.9281058089764
2,134.0,39.445550757931414
2,135.0,40.98524178302796
2,136.0,42.546828978387566
2,137.0,44.12996880684477
2,138.0,45.73432396703538
2,139.0,47.359563263229575
2,140.0,49.005361477993574
2,141.0,50.671399247492445
2,142.0,52.357362939508675
2,143.0,54.06294453409646
2,144.0,55.78784150680258
