1,90.0,8.949629213987402
1,92.0,8.95236881782165
1,94.0,8.955067874679482
1,96.0,8.957724097232449
1,98.0,8.960335545911912
1,100.0,8.962900594354315
1,102.0,8.965417898052655
1,104.0,8.967886365929221
1,106.0,8.970305134554415
1,108.0,8.97267354477474
1,110.0,8.974991120522796
2,90.0,8.930616981270333
2,92.0,8.936913562853572
2,94.0,8.943107409775347
2,96.0,8.949193969922833
2,98.0,8.955169451250109
2,100.0,8.961030743784633
2,102.0,8.966775349090028
2,104.0,8.972401316476365
2,106.0,8.977907185320001
2,108.0,8.983291932908214
2,110.0,8.988554927288453
3,90.0,8.940040904330187
3,92.0,8.940837470599556
3,94.0,8.941628120440086
3,96.0,8.942411897908377
3,98.0,8.94318795515753
3,100.0,8.943955542926439
3,102.0,8.944714001834074
3,104.0,8.945462754409691
3,106.0,8.946201297799416
3,108.0,8.946929197091809
3,110.0,8.947646079210799
