0.140028,-0.195745,-0.183315,-0.163912,-0.192221,-0.161317,-0.159626,-0.170539,-0.193658,-0.183407,-0.177454,-0.056950,-0.018475,-0.195908,-0.165313,-0.101597,-0.187923,-0.169930,-0.148524,-0.138753,-0.110088,-0.096690,-0.192737,-0.194320,-0.096530,-0.155600,-0.089253,-0.098416,-0.057947,-0.179133,-0.083950,-0.124433,-0.073964,-0.123498,-0.046554,-0.111342,-0.131157,-0.196093,-0.196109,-0.196073,-0.171571,-0.178302,-0.165199,-0.191028,-0.060038,-0.194666,-0.109292,-0.091181,-0.194219,-0.177255,-0.037280,-0.090862,-0.046547,-0.147439,-0.114448,-0.133272,-0.168238,-0.183538,-0.180563,-0.008409,-0.171417,-0.181806,-0.183860,-0.069518,-0.083700,-0.175099,-0.168285,-0.114626,-0.055277,-0.188970,-0.095905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.195745,1.000000,0.296249,0.003445,0.778491,0.002182,0.001616,0.058601,0.531954,0.092873,0.144584,0.000000,0.000000,0.996906,0.028529,0.000000,0.196736,0.009738,0.002280,0.000446,0.000000,0.000000,0.449696,0.603292,0.000000,0.000782,0.000000,0.000000,0.000000,0.045733,0.000000,0.000002,0.000000,0.000001,0.000000,0.000000,0.000115,0.972676,0.964380,0.915499,0.067302,0.160875,0.028075,0.333090,0.000000,0.645971,0.000000,0.000000,0.591624,0.140997,0.000000,0.000000,0.000000,0.001914,0.000000,0.000010,0.042851,0.304133,0.057983,0.000000,0.012541,0.071238,0.315845,0.000000,0.000000,0.023331,0.007349,0.000004,0.000000,0.234553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.183315,0.296249,1.000000,0.000005,0.695517,0.000003,0.000002,0.713205,0.027314,0.000918,0.920577,0.000000,0.000000,0.261205,0.541689,0.000371,0.003499,0.000025,0.155792,0.060543,0.000000,0.000000,0.018541,0.037251,0.000000,0.000001,0.000000,0.000211,0.000000,0.000281,0.000012,0.000000,0.000001,0.000000,0.000000,0.000000,0.026096,0.199602,0.187695,0.140817,0.747265,0.940004,0.538087,0.009766,0.000000,0.044520,0.000000,0.000053,0.035450,0.915746,0.000000,0.000000,0.000000,0.141345,0.000000,0.000000,0.636743,0.999857,0.000415,0.000000,0.000037,0.000585,0.999134,0.000000,0.000000,0.000096,0.000016,0.002975,0.000000,0.004878,0.000133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.163912,0.003445,0.000005,1.000000,0.000247,0.991198,0.976563,0.000000,0.080606,0.494011,0.000001,0.000004,0.000000,0.004477,0.000000,0.000000,0.294112,0.948820,0.000000,0.000000,0.052785,0.010778,0.109446,0.061391,0.010550,0.917538,0.003730,0.000000,0.000000,0.676666,0.000000,0.194456,0.000000,0.180679,0.000000,0.060083,0.000000,0.007403,0.008229,0.012984,0.000000,0.000001,0.000000,0.169226,0.000010,0.051849,0.048540,0.000000,0.064235,0.000001,0.000000,0.004750,0.000000,0.000000,0.081728,0.360792,0.000000,0.000006,0.617881,0.000000,0.919973,0.564641,0.000007,0.000101,0.001534,0.821943,0.973213,0.000000,0.000000,0.250142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.192221,0.778491,0.695517,0.000247,1.000000,0.000143,0.000099,0.246172,0.186988,0.015456,0.452692,0.000000,0.000000,0.734029,0.146639,0.000009,0.042749,0.000880,0.020950,0.005596,0.000000,0.000000,0.143093,0.230570,0.000000,0.000042,0.000000,0.000004,0.000000,0.006139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001818,0.641030,0.620479,0.529379,0.271193,0.484451,0.144920,0.090802,0.000000,0.259504,0.000000,0.000001,0.223053,0.445457,0.000000,0.000000,0.000000,0.018217,0.000000,0.000000,0.197073,0.705523,0.008339,0.000000,0.001202,0.010903,0.720002,0.000000,0.000000,0.002610,0.000622,0.000113,0.000000,0.054715,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.161317,0.002182,0.000003,0.991198,0.000143,1.000000,0.996410,0.000000,0.059282,0.418131,0.000000,0.000009,0.000000,0.002865,0.000000,0.000000,0.236769,0.900792,0.000000,0.000000,0.072235,0.015941,0.082013,0.044446,0.015619,0.961045,0.005768,0.000000,0.000000,0.596339,0.000000,0.245185,0.000000,0.229034,0.000000,0.081634,0.000000,0.004838,0.005402,0.008697,0.000000,0.000000,0.000000,0.130548,0.000019,0.037188,0.066730,0.000000,0.046624,0.000000,0.000000,0.007273,0.000000,0.000000,0.109089,0.432393,0.000000,0.000003,0.537521,0.000000,0.863671,0.485498,0.000003,0.000177,0.002454,0.749613,0.935213,0.000000,0.000000,0.198704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.159626,0.001616,0.000002,0.976563,0.000099,0.996410,1.000000,0.000000,0.048284,0.372484,0.000000,0.000013,0.000000,0.002136,0.000000,0.000000,0.204286,0.863425,0.000000,0.000000,0.087423,0.020274,0.067599,0.035839,0.019875,0.980766,0.007546,0.000000,0.000000,0.545102,0.000000,0.281640,0.000000,0.263984,0.000001,0.098347,0.000000,0.003655,0.004092,0.006673,0.000000,0.000000,0.000000,0.109617,0.000029,0.029808,0.080996,0.000000,0.037657,0.000000,0.000000,0.009457,0.000001,0.000000,0.129944,0.480856,0.000000,0.000002,0.487293,0.000000,0.821946,0.436863,0.000002,0.000251,0.003282,0.700342,0.903373,0.000000,0.000000,0.169991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.170539,0.058601,0.713205,0.000000,0.246172,0.000000,0.000000,1.000000,0.002145,0.000030,0.917358,0.000000,0.000000,0.048430,0.960166,0.006951,0.000157,0.000000,0.542378,0.302632,0.000000,0.000000,0.001297,0.003224,0.000000,0.000000,0.000000,0.004430,0.000001,0.000007,0.000415,0.000000,0.000056,0.000000,0.000000,0.000000,0.171394,0.032536,0.029753,0.019718,0.998270,0.895260,0.958505,0.000571,0.000000,0.004083,0.000000,0.001453,0.003020,0.922148,0.000000,0.000000,0.000000,0.512659,0.000000,0.000000,0.991845,0.703245,0.000012,0.000000,0.000001,0.000017,0.688617,0.000000,0.000000,0.000002,0.000000,0.035051,0.000000,0.000238,0.003053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.193658,0.531954,0.027314,0.080606,0.186988,0.059282,0.048284,0.002145,1.000000,0.572247,0.008440,0.000000,0.000000,0.579351,0.000758,0.000000,0.793739,0.158299,0.000024,0.000003,0.000018,0.000001,0.990151,0.993036,0.000001,0.029150,0.000000,0.000000,0.000000,0.396420,0.000000,0.000270,0.000000,0.000229,0.000000,0.000024,0.000001,0.674065,0.694295,0.780862,0.002632,0.009990,0.000741,0.937514,0.000000,0.982357,0.000016,0.000000,0.995113,0.008114,0.000000,0.000000,0.000000,0.000019,0.000043,0.001180,0.001359,0.028580,0.450473,0.000000,0.185448,0.501413,0.030515,0.000000,0.000000,0.270122,0.132342,0.000000,0.000000,0.845471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-0.183407,0.092873,0.000918,0.494011,0.015456,0.418131,0.372484,0.000030,0.572247,1.000000,0.000184,0.000000,0.000000,0.109921,0.000008,0.000000,0.931445,0.688820,0.000000,0.000000,0.001463,0.000149,0.657427,0.501533,0.000145,0.276937,0.000035,0.000000,0.000000,0.954910,0.000000,0.011198,0.000000,0.009920,0.000000,0.001776,0.000000,0.150914,0.161119,0.212524,0.000039,0.000231,0.000008,0.784155,0.000000,0.460544,0.001292,0.000000,0.512904,0.000175,0.000000,0.000048,0.000000,0.000000,0.002830,0.032698,0.000017,0.000977,0.978942,0.000000,0.738195,0.993012,0.001071,0.000000,0.000011,0.854220,0.634067,0.000000,0.000000,0.892397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
